ID,fertilizer_price_index_all,fertilizer_price_index_nitrogen,fertilizer_price_index_phosphate,type
1962-10,12.88531212,12.23071822,8.831019271,actual
1962-11,12.88531212,12.23071822,8.831019271,actual
1962-12,12.88531212,12.23071822,8.831019271,actual
1963-01,12.63055569,11.78864406,8.955839331,actual
1963-02,12.63055569,11.78864406,8.955839331,actual
1963-03,12.63055569,11.78864406,8.955839331,actual
1963-04,12.63055569,11.78864406,8.955839331,actual
1963-05,12.63055569,11.78864406,8.955839331,actual
1963-06,12.63055569,11.78864406,8.955839331,actual
1963-07,12.63055569,11.78864406,8.955839331,actual
1963-08,12.63055569,11.78864406,8.955839331,actual
1963-09,12.63055569,11.78864406,8.955839331,actual
1963-10,12.63055569,11.78864406,8.955839331,actual
1963-11,12.63055569,11.78864406,8.955839331,actual
1963-12,12.63055569,11.78864406,8.955839331,actual
1964-01,12.65737216,11.76408439,9.143069422,actual
1964-02,12.65737216,11.76408439,9.143069422,actual
1964-03,12.65737216,11.76408439,9.143069422,actual
1964-04,12.65737216,11.76408439,9.143069422,actual
1964-05,12.65737216,11.76408439,9.143069422,actual
1964-06,12.65737216,11.76408439,9.143069422,actual
1964-07,12.65737216,11.76408439,9.143069422,actual
1964-08,12.65737216,11.76408439,9.143069422,actual
1964-09,12.65737216,11.76408439,9.143069422,actual
1964-10,12.65737216,11.76408439,9.143069422,actual
1964-11,12.65737216,11.76408439,9.143069422,actual
1964-12,12.65737216,11.76408439,9.143069422,actual
1965-01,13.08643562,12.10791984,9.611144648,actual
1965-02,13.08643562,12.10791984,9.611144648,actual
1965-03,13.08643562,12.10791984,9.611144648,actual
1965-04,13.08643562,12.10791984,9.611144648,actual
1965-05,13.08643562,12.10791984,9.611144648,actual
1965-06,13.08643562,12.10791984,9.611144648,actual
1965-07,13.08643562,12.10791984,9.611144648,actual
1965-08,13.08643562,12.10791984,9.611144648,actual
1965-09,13.08643562,12.10791984,9.611144648,actual
1965-10,13.08643562,12.10791984,9.611144648,actual
1965-11,13.08643562,12.10791984,9.611144648,actual
1965-12,13.08643562,12.10791984,9.611144648,actual
1966-01,13.20710972,12.12019968,10.01680984,actual
1966-02,13.20710972,12.12019968,10.01680984,actual
1966-03,13.20710972,12.12019968,10.01680984,actual
1966-04,13.20710972,12.12019968,10.01680984,actual
1966-05,13.20710972,12.12019968,10.01680984,actual
1966-06,13.20710972,12.12019968,10.01680984,actual
1966-07,13.20710972,12.12019968,10.01680984,actual
1966-08,13.20710972,12.12019968,10.01680984,actual
1966-09,13.20710972,12.12019968,10.01680984,actual
1966-10,13.20710972,12.12019968,10.01680984,actual
1966-11,13.20710972,12.12019968,10.01680984,actual
1966-12,13.20710972,12.12019968,10.01680984,actual
1967-01,13.40823322,12.27983757,10.4016717,actual
1967-02,13.40823322,12.27983757,10.4016717,actual
1967-03,13.40823322,12.27983757,10.4016717,actual
1967-04,13.40823322,12.27983757,10.4016717,actual
1967-05,13.40823322,12.27983757,10.4016717,actual
1967-06,13.40823322,12.27983757,10.4016717,actual
1967-07,13.40823322,12.27983757,10.4016717,actual
1967-08,13.40823322,12.27983757,10.4016717,actual
1967-09,13.40823322,12.27983757,10.4016717,actual
1967-10,13.40823322,12.27983757,10.4016717,actual
1967-11,13.40823322,12.27983757,10.4016717,actual
1967-12,13.40823322,12.27983757,10.4016717,actual
1968-01,12.68418863,11.06413365,10.4016717,actual
1968-02,12.68418863,11.06413365,10.4016717,actual
1968-03,12.68418863,11.06413365,10.4016717,actual
1968-04,12.68418863,11.06413365,10.4016717,actual
1968-05,12.68418863,11.06413365,10.4016717,actual
1968-06,12.68418863,11.06413365,10.4016717,actual
1968-07,12.68418863,11.06413365,10.4016717,actual
1968-08,12.68418863,11.06413365,10.4016717,actual
1968-09,12.68418863,11.06413365,10.4016717,actual
1968-10,12.68418863,11.06413365,10.4016717,actual
1968-11,12.68418863,11.06413365,10.4016717,actual
1968-12,12.68418863,11.06413365,10.4016717,actual
1969-01,10.61932071,8.841483048,9.496169027,actual
1969-02,10.61932071,8.841483048,9.496169027,actual
1969-03,10.61932071,8.841483048,9.496169027,actual
1969-04,10.61932071,8.841483048,9.496169027,actual
1969-05,10.61932071,8.841483048,9.496169027,actual
1969-06,10.61932071,8.841483048,9.496169027,actual
1969-07,10.61932071,8.841483048,9.496169027,actual
1969-08,10.61932071,8.841483048,9.496169027,actual
1969-09,10.61932071,8.841483048,9.496169027,actual
1969-10,10.61932071,8.841483048,9.496169027,actual
1969-11,10.61932071,8.841483048,9.496169027,actual
1969-12,10.61932071,8.841483048,9.496169027,actual
1970-01,10.04276668,8.509927433,9.101462735,actual
1970-02,10.04276668,8.509927433,9.101462735,actual
1970-03,10.04276668,8.509927433,9.101462735,actual
1970-04,10.04276668,8.509927433,9.101462735,actual
1970-05,10.04276668,8.509927433,9.101462735,actual
1970-06,10.04276668,8.509927433,9.101462735,actual
1970-07,10.04276668,8.509927433,9.101462735,actual
1970-08,10.04276668,8.509927433,9.101462735,actual
1970-09,10.04276668,8.509927433,9.101462735,actual
1970-10,10.04276668,8.509927433,9.101462735,actual
1970-11,10.04276668,8.509927433,9.101462735,actual
1970-12,10.04276668,8.509927433,9.101462735,actual
1971-01,10.10980785,8.706404834,9.542605062,actual
1971-02,10.10980785,8.706404834,9.542605062,actual
1971-03,10.10980785,8.706404834,9.542605062,actual
1971-04,10.10980785,8.706404834,9.542605062,actual
1971-05,10.10980785,8.706404834,9.542605062,actual
1971-06,10.10980785,8.706404834,9.542605062,actual
1971-07,10.10980785,8.706404834,9.542605062,actual
1971-08,10.10980785,8.706404834,9.542605062,actual
1971-09,10.10980785,8.706404834,9.542605062,actual
1971-10,10.10980785,8.706404834,9.542605062,actual
1971-11,10.10980785,8.706404834,9.542605062,actual
1971-12,10.10980785,8.706404834,9.542605062,actual
1972-01,9.975725515,8.755524185,9.403296958,actual
1972-02,9.975725515,8.755524185,9.403296958,actual
1972-03,9.975725515,8.755524185,9.403296958,actual
1972-04,9.975725515,8.755524185,9.403296958,actual
1972-05,9.975725515,8.755524185,9.403296958,actual
1972-06,9.975725515,8.755524185,9.403296958,actual
1972-07,9.975725515,8.755524185,9.403296958,actual
1972-08,9.975725515,8.755524185,9.403296958,actual
1972-09,9.975725515,8.755524185,9.403296958,actual
1972-10,9.975725515,8.755524185,9.403296958,actual
1972-11,9.975725515,8.755524185,9.403296958,actual
1972-12,9.975725515,8.755524185,9.403296958,actual
1973-01,10.33774781,9.271277362,9.983747388,actual
1973-02,10.33774781,9.271277362,9.983747388,actual
1973-03,10.33774781,9.271277362,9.983747388,actual
1973-04,10.33774781,9.271277362,9.983747388,actual
1973-05,10.33774781,9.271277362,9.983747388,actual
1973-06,10.33774781,9.271277362,9.983747388,actual
1973-07,10.33774781,9.271277362,9.983747388,actual
1973-08,10.33774781,9.271277362,9.983747388,actual
1973-09,10.33774781,9.271277362,9.983747388,actual
1973-10,10.33774781,9.271277362,9.983747388,actual
1973-11,10.33774781,9.271277362,9.983747388,actual
1973-12,10.33774781,9.271277362,9.983747388,actual
1974-01,16.65302566,15.58311387,14.00046436,actual
1974-02,16.65302566,15.58311387,14.00046436,actual
1974-03,16.65302566,15.58311387,14.00046436,actual
1974-04,16.65302566,15.58311387,14.00046436,actual
1974-05,16.65302566,15.58311387,14.00046436,actual
1974-06,16.65302566,15.58311387,14.00046436,actual
1974-07,16.65302566,15.58311387,14.00046436,actual
1974-08,16.65302566,15.58311387,14.00046436,actual
1974-09,16.65302566,15.58311387,14.00046436,actual
1974-10,16.65302566,15.58311387,14.00046436,actual
1974-11,16.65302566,15.58311387,14.00046436,actual
1974-12,16.65302566,15.58311387,14.00046436,actual
1975-01,26.65556764,21.93178989,19.64244254,actual
1975-02,26.65556764,21.93178989,19.64244254,actual
1975-03,26.65556764,21.93178989,19.64244254,actual
1975-04,26.65556764,21.93178989,19.64244254,actual
1975-05,26.65556764,21.93178989,19.64244254,actual
1975-06,26.65556764,21.93178989,19.64244254,actual
1975-07,26.65556764,21.93178989,19.64244254,actual
1975-08,26.65556764,21.93178989,19.64244254,actual
1975-09,26.65556764,21.93178989,19.64244254,actual
1975-10,26.65556764,21.93178989,19.64244254,actual
1975-11,26.65556764,21.93178989,19.64244254,actual
1975-12,26.65556764,21.93178989,19.64244254,actual
1976-01,21.93586955,20.93602191,16.29904806,actual
1976-02,21.93586955,20.93602191,16.29904806,actual
1976-03,21.93586955,20.93602191,16.29904806,actual
1976-04,21.93586955,20.93602191,16.29904806,actual
1976-05,21.93586955,20.93602191,16.29904806,actual
1976-06,21.93586955,20.93602191,16.29904806,actual
1976-07,21.93586955,20.93602191,16.29904806,actual
1976-08,21.93586955,20.93602191,16.29904806,actual
1976-09,21.93586955,20.93602191,16.29904806,actual
1976-10,21.93586955,20.93602191,16.29904806,actual
1976-11,21.93586955,20.93602191,16.29904806,actual
1976-12,21.93586955,20.93602191,16.29904806,actual
1977-01,21.50680608,21.4090117,16.64731832,actual
1977-02,21.50680608,21.4090117,16.64731832,actual
1977-03,21.50680608,21.4090117,16.64731832,actual
1977-04,21.50680608,21.4090117,16.64731832,actual
1977-05,21.50680608,21.4090117,16.64731832,actual
1977-06,21.50680608,21.4090117,16.64731832,actual
1977-07,21.50680608,21.4090117,16.64731832,actual
1977-08,21.50680608,21.4090117,16.64731832,actual
1977-09,21.50680608,21.4090117,16.64731832,actual
1977-10,21.50680608,21.4090117,16.64731832,actual
1977-11,21.50680608,21.4090117,16.64731832,actual
1977-12,21.50680608,21.4090117,16.64731832,actual
1978-01,21.65429665,21.1849639,17.25098677,actual
1978-02,21.65429665,21.1849639,17.25098677,actual
1978-03,21.65429665,21.1849639,17.25098677,actual
1978-04,21.65429665,21.1849639,17.25098677,actual
1978-05,21.65429665,21.1849639,17.25098677,actual
1978-06,21.65429665,21.1849639,17.25098677,actual
1978-07,21.65429665,21.1849639,17.25098677,actual
1978-08,21.65429665,21.1849639,17.25098677,actual
1978-09,21.65429665,21.1849639,17.25098677,actual
1978-10,21.65429665,21.1849639,17.25098677,actual
1978-11,21.65429665,21.1849639,17.25098677,actual
1978-12,21.65429665,21.1849639,17.25098677,actual
1979-01,23.571674,22.67861588,20.13776024,actual
1979-02,23.571674,22.67861588,20.13776024,actual
1979-03,23.571674,22.67861588,20.13776024,actual
1979-04,23.571674,22.67861588,20.13776024,actual
1979-05,23.571674,22.67861588,20.13776024,actual
1979-06,23.571674,22.67861588,20.13776024,actual
1979-07,23.571674,22.67861588,20.13776024,actual
1979-08,23.571674,22.67861588,20.13776024,actual
1979-09,23.571674,22.67861588,20.13776024,actual
1979-10,23.571674,22.67861588,20.13776024,actual
1979-11,23.571674,22.67861588,20.13776024,actual
1979-12,23.571674,22.67861588,20.13776024,actual
1980-01,29.87354361,28.9021658,25.49338287,actual
1980-02,29.87354361,28.9021658,25.49338287,actual
1980-03,29.87354361,28.9021658,25.49338287,actual
1980-04,29.87354361,28.9021658,25.49338287,actual
1980-05,29.87354361,28.9021658,25.49338287,actual
1980-06,29.87354361,28.9021658,25.49338287,actual
1980-07,29.87354361,28.9021658,25.49338287,actual
1980-08,29.87354361,28.9021658,25.49338287,actual
1980-09,29.87354361,28.9021658,25.49338287,actual
1980-10,29.87354361,28.9021658,25.49338287,actual
1980-11,29.87354361,28.9021658,25.49338287,actual
1980-12,29.87354361,28.9021658,25.49338287,actual
1981-01,32.99766195,31.31690316,26.39888554,actual
1981-02,32.99766195,31.31690316,26.39888554,actual
1981-03,32.99766195,31.31690316,26.39888554,actual
1981-04,32.99766195,31.31690316,26.39888554,actual
1981-05,32.99766195,31.31690316,26.39888554,actual
1981-06,32.99766195,31.31690316,26.39888554,actual
1981-07,32.99766195,31.31690316,26.39888554,actual
1981-08,32.99766195,31.31690316,26.39888554,actual
1981-09,32.99766195,31.31690316,26.39888554,actual
1981-10,32.99766195,31.31690316,26.39888554,actual
1981-11,32.99766195,31.31690316,26.39888554,actual
1981-12,32.99766195,31.31690316,26.39888554,actual
1982-01,32.62223142,30.34602938,26.2131414,actual
1982-02,32.62223142,30.34602938,26.2131414,actual
1982-03,32.62223142,30.34602938,26.2131414,actual
1982-04,32.62223142,30.34602938,26.2131414,actual
1982-05,32.62223142,30.34602938,26.2131414,actual
1982-06,32.62223142,30.34602938,26.2131414,actual
1982-07,32.62223142,30.34602938,26.2131414,actual
1982-08,32.62223142,30.34602938,26.2131414,actual
1982-09,32.62223142,30.34602938,26.2131414,actual
1982-10,32.62223142,30.34602938,26.2131414,actual
1982-11,32.62223142,30.34602938,26.2131414,actual
1982-12,32.62223142,30.34602938,26.2131414,actual
1983-01,30.38305648,28.6034354,24.68075226,actual
1983-02,30.38305648,28.6034354,24.68075226,actual
1983-03,30.38305648,28.6034354,24.68075226,actual
1983-04,30.38305648,28.6034354,24.68075226,actual
1983-05,30.38305648,28.6034354,24.68075226,actual
1983-06,30.38305648,28.6034354,24.68075226,actual
1983-07,30.38305648,28.6034354,24.68075226,actual
1983-08,30.38305648,28.6034354,24.68075226,actual
1983-09,30.38305648,28.6034354,24.68075226,actual
1983-10,30.38305648,28.6034354,24.68075226,actual
1983-11,30.38305648,28.6034354,24.68075226,actual
1983-12,30.38305648,28.6034354,24.68075226,actual
1984-01,31.71047156,30.74433657,25.28442071,actual
1984-02,31.71047156,30.74433657,25.28442071,actual
1984-03,31.71047156,30.74433657,25.28442071,actual
1984-04,31.71047156,30.74433657,25.28442071,actual
1984-05,31.71047156,30.74433657,25.28442071,actual
1984-06,31.71047156,30.74433657,25.28442071,actual
1984-07,31.71047156,30.74433657,25.28442071,actual
1984-08,31.71047156,30.74433657,25.28442071,actual
1984-09,31.71047156,30.74433657,25.28442071,actual
1984-10,31.71047156,30.74433657,25.28442071,actual
1984-11,31.71047156,30.74433657,25.28442071,actual
1984-12,31.71047156,30.74433657,25.28442071,actual
1985-01,30.76276423,30.47050037,24.47179011,actual
1985-02,30.76276423,30.47050037,24.47179011,actual
1985-03,30.76276423,30.47050037,24.47179011,actual
1985-04,30.76276423,30.47050037,24.47179011,actual
1985-05,30.76276423,30.47050037,24.47179011,actual
1985-06,30.76276423,30.47050037,24.47179011,actual
1985-07,30.76276423,30.47050037,24.47179011,actual
1985-08,30.76276423,30.47050037,24.47179011,actual
1985-09,30.76276423,30.47050037,24.47179011,actual
1985-10,30.76276423,30.47050037,24.47179011,actual
1985-11,30.76276423,30.47050037,24.47179011,actual
1985-12,30.76276423,30.47050037,24.47179011,actual
1986-01,28.08774126,26.98531242,23.98421175,actual
1986-02,28.08774126,26.98531242,23.98421175,actual
1986-03,28.08774126,26.98531242,23.98421175,actual
1986-04,28.08774126,26.98531242,23.98421175,actual
1986-05,28.08774126,26.98531242,23.98421175,actual
1986-06,28.08774126,26.98531242,23.98421175,actual
1986-07,28.08774126,26.98531242,23.98421175,actual
1986-08,28.08774126,26.98531242,23.98421175,actual
1986-09,28.08774126,26.98531242,23.98421175,actual
1986-10,28.08774126,26.98531242,23.98421175,actual
1986-11,28.08774126,26.98531242,23.98421175,actual
1986-12,28.08774126,26.98531242,23.98421175,actual
1987-01,28.67494142,25.84017924,25.74878105,actual
1987-02,28.67494142,25.84017924,25.74878105,actual
1987-03,28.67494142,25.84017924,25.74878105,actual
1987-04,28.67494142,25.84017924,25.74878105,actual
1987-05,28.67494142,25.84017924,25.74878105,actual
1987-06,28.67494142,25.84017924,25.74878105,actual
1987-07,28.67494142,25.84017924,25.74878105,actual
1987-08,28.67494142,25.84017924,25.74878105,actual
1987-09,28.67494142,25.84017924,25.74878105,actual
1987-10,28.67494142,25.84017924,25.74878105,actual
1987-11,28.67494142,25.84017924,25.74878105,actual
1987-12,28.67494142,25.84017924,25.74878105,actual
1988-01,32.36125357,29.82325118,29.55653587,actual
1988-02,32.36125357,29.82325118,29.55653587,actual
1988-03,32.36125357,29.82325118,29.55653587,actual
1988-04,32.36125357,29.82325118,29.55653587,actual
1988-05,32.36125357,29.82325118,29.55653587,actual
1988-06,32.36125357,29.82325118,29.55653587,actual
1988-07,32.36125357,29.82325118,29.55653587,actual
1988-08,32.36125357,29.82325118,29.55653587,actual
1988-09,32.36125357,29.82325118,29.55653587,actual
1988-10,32.36125357,29.82325118,29.55653587,actual
1988-11,32.36125357,29.82325118,29.55653587,actual
1988-12,32.36125357,29.82325118,29.55653587,actual
1989-01,33.0136982,30.07219318,29.25470165,actual
1989-02,33.0136982,30.07219318,29.25470165,actual
1989-03,33.0136982,30.07219318,29.25470165,actual
1989-04,33.0136982,30.07219318,29.25470165,actual
1989-05,33.0136982,30.07219318,29.25470165,actual
1989-06,33.0136982,30.07219318,29.25470165,actual
1989-07,33.0136982,30.07219318,29.25470165,actual
1989-08,33.0136982,30.07219318,29.25470165,actual
1989-09,33.0136982,30.07219318,29.25470165,actual
1989-10,33.0136982,30.07219318,29.25470165,actual
1989-11,33.0136982,30.07219318,29.25470165,actual
1989-12,33.0136982,30.07219318,29.25470165,actual
1990-01,31.05636432,29.84814538,26.86324588,actual
1990-02,31.05636432,29.84814538,26.86324588,actual
1990-03,31.05636432,29.84814538,26.86324588,actual
1990-04,31.05636432,29.84814538,26.86324588,actual
1990-05,31.05636432,29.84814538,26.86324588,actual
1990-06,31.05636432,29.84814538,26.86324588,actual
1990-07,31.05636432,29.84814538,26.86324588,actual
1990-08,31.05636432,29.84814538,26.86324588,actual
1990-09,31.05636432,29.84814538,26.86324588,actual
1990-10,31.05636432,29.84814538,26.86324588,actual
1990-11,31.05636432,29.84814538,26.86324588,actual
1990-12,31.05636432,29.84814538,26.86324588,actual
1991-01,32.29600911,31.44137416,27.37404226,actual
1991-02,32.29600911,31.44137416,27.37404226,actual
1991-03,32.29600911,31.44137416,27.37404226,actual
1991-04,32.29600911,31.44137416,27.37404226,actual
1991-05,32.29600911,31.44137416,27.37404226,actual
1991-06,32.29600911,31.44137416,27.37404226,actual
1991-07,32.29600911,31.44137416,27.37404226,actual
1991-08,32.29600911,31.44137416,27.37404226,actual
1991-09,32.29600911,31.44137416,27.37404226,actual
1991-10,32.29600911,31.44137416,27.37404226,actual
1991-11,32.29600911,31.44137416,27.37404226,actual
1991-12,32.29600911,31.44137416,27.37404226,actual
1992-01,30.8280087,30.29624098,24.98258649,actual
1992-02,30.8280087,30.29624098,24.98258649,actual
1992-03,30.8280087,30.29624098,24.98258649,actual
1992-04,30.8280087,30.29624098,24.98258649,actual
1992-05,30.8280087,30.29624098,24.98258649,actual
1992-06,30.8280087,30.29624098,24.98258649,actual
1992-07,30.8280087,30.29624098,24.98258649,actual
1992-08,30.8280087,30.29624098,24.98258649,actual
1992-09,30.8280087,30.29624098,24.98258649,actual
1992-10,30.8280087,30.29624098,24.98258649,actual
1992-11,30.8280087,30.29624098,24.98258649,actual
1992-12,30.8280087,30.29624098,24.98258649,actual
1993-01,29.5883639,30.59497137,22.63756675,actual
1993-02,29.5883639,30.59497137,22.63756675,actual
1993-03,29.5883639,30.59497137,22.63756675,actual
1993-04,29.5883639,30.59497137,22.63756675,actual
1993-05,29.5883639,30.59497137,22.63756675,actual
1993-06,29.5883639,30.59497137,22.63756675,actual
1993-07,29.5883639,30.59497137,22.63756675,actual
1993-08,29.5883639,30.59497137,22.63756675,actual
1993-09,29.5883639,30.59497137,22.63756675,actual
1993-10,29.5883639,30.59497137,22.63756675,actual
1993-11,29.5883639,30.59497137,22.63756675,actual
1993-12,29.5883639,30.59497137,22.63756675,actual
1994-01,33.82925399,34.00547672,27.53656838,actual
1994-02,33.82925399,34.00547672,27.53656838,actual
1994-03,33.82925399,34.00547672,27.53656838,actual
1994-04,33.82925399,34.00547672,27.53656838,actual
1994-05,33.82925399,34.00547672,27.53656838,actual
1994-06,33.82925399,34.00547672,27.53656838,actual
1994-07,33.82925399,34.00547672,27.53656838,actual
1994-08,33.82925399,34.00547672,27.53656838,actual
1994-09,33.82925399,34.00547672,27.53656838,actual
1994-10,33.82925399,34.00547672,27.53656838,actual
1994-11,33.82925399,34.00547672,27.53656838,actual
1994-12,33.82925399,34.00547672,27.53656838,actual
1995-01,38.82045539,39.20836445,32.2962619,actual
1995-02,38.82045539,39.20836445,32.2962619,actual
1995-03,38.82045539,39.20836445,32.2962619,actual
1995-04,38.82045539,39.20836445,32.2962619,actual
1995-05,38.82045539,39.20836445,32.2962619,actual
1995-06,38.82045539,39.20836445,32.2962619,actual
1995-07,38.82045539,39.20836445,32.2962619,actual
1995-08,38.82045539,39.20836445,32.2962619,actual
1995-09,38.82045539,39.20836445,32.2962619,actual
1995-10,38.82045539,39.20836445,32.2962619,actual
1995-11,38.82045539,39.20836445,32.2962619,actual
1995-12,38.82045539,39.20836445,32.2962619,actual
1996-01,40.28845581,39.60667165,34.91989784,actual
1996-02,40.28845581,39.60667165,34.91989784,actual
1996-03,40.28845581,39.60667165,34.91989784,actual
1996-04,40.28845581,39.60667165,34.91989784,actual
1996-05,40.28845581,39.60667165,34.91989784,actual
1996-06,40.28845581,39.60667165,34.91989784,actual
1996-07,40.28845581,39.60667165,34.91989784,actual
1996-08,40.28845581,39.60667165,34.91989784,actual
1996-09,40.28845581,39.60667165,34.91989784,actual
1996-10,40.28845581,39.60667165,34.91989784,actual
1996-11,40.28845581,39.60667165,34.91989784,actual
1996-12,40.28845581,39.60667165,34.91989784,actual
1997-01,39.37503333,39.93029624,32.64453216,actual
1997-02,39.37503333,39.93029624,32.64453216,actual
1997-03,39.37503333,39.93029624,32.64453216,actual
1997-04,39.37503333,39.93029624,32.64453216,actual
1997-05,39.37503333,39.93029624,32.64453216,actual
1997-06,39.37503333,39.93029624,32.64453216,actual
1997-07,39.37503333,39.93029624,32.64453216,actual
1997-08,39.37503333,39.93029624,32.64453216,actual
1997-09,39.37503333,39.93029624,32.64453216,actual
1997-10,39.37503333,39.93029624,32.64453216,actual
1997-11,39.37503333,39.93029624,32.64453216,actual
1997-12,39.37503333,39.93029624,32.64453216,actual
1998-01,36.50427696,33.25865073,32.18017181,actual
1998-02,36.50427696,33.25865073,32.18017181,actual
1998-03,36.50427696,33.25865073,32.18017181,actual
1998-04,36.50427696,33.25865073,32.18017181,actual
1998-05,36.50427696,33.25865073,32.18017181,actual
1998-06,36.50427696,33.25865073,32.18017181,actual
1998-07,36.50427696,33.25865073,32.18017181,actual
1998-08,36.50427696,33.25865073,32.18017181,actual
1998-09,36.50427696,33.25865073,32.18017181,actual
1998-10,36.50427696,33.25865073,32.18017181,actual
1998-11,36.50427696,33.25865073,32.18017181,actual
1998-12,36.50427696,33.25865073,32.18017181,actual
1999-01,34.57956531,29.52452079,30.74065475,actual
1999-02,34.57956531,29.52452079,30.74065475,actual
1999-03,34.57956531,29.52452079,30.74065475,actual
1999-04,34.57956531,29.52452079,30.74065475,actual
1999-05,34.57956531,29.52452079,30.74065475,actual
1999-06,34.57956531,29.52452079,30.74065475,actual
1999-07,34.57956531,29.52452079,30.74065475,actual
1999-08,34.57956531,29.52452079,30.74065475,actual
1999-09,34.57956531,29.52452079,30.74065475,actual
1999-10,34.57956531,29.52452079,30.74065475,actual
1999-11,34.57956531,29.52452079,30.74065475,actual
1999-12,34.57956531,29.52452079,30.74065475,actual
2000-01,34.84054316,36.0219069,27.62944045,actual
2000-02,34.84054316,36.0219069,27.62944045,actual
2000-03,34.84054316,36.0219069,27.62944045,actual
2000-04,34.84054316,36.0219069,27.62944045,actual
2000-05,34.84054316,36.0219069,27.62944045,actual
2000-06,34.84054316,36.0219069,27.62944045,actual
2000-07,34.84054316,36.0219069,27.62944045,actual
2000-08,34.84054316,36.0219069,27.62944045,actual
2000-09,34.84054316,36.0219069,27.62944045,actual
2000-10,34.84054316,36.0219069,27.62944045,actual
2000-11,34.84054316,36.0219069,27.62944045,actual
2000-12,34.84054316,36.0219069,27.62944045,actual
2001-01,37.87441068,42.7433408,30.04411423,actual
2001-02,37.87441068,42.7433408,30.04411423,actual
2001-03,37.87441068,42.7433408,30.04411423,actual
2001-04,37.87441068,42.7433408,30.04411423,actual
2001-05,37.87441068,42.7433408,30.04411423,actual
2001-06,37.87441068,42.7433408,30.04411423,actual
2001-07,37.87441068,42.7433408,30.04411423,actual
2001-08,37.87441068,42.7433408,30.04411423,actual
2001-09,37.87441068,42.7433408,30.04411423,actual
2001-10,37.87441068,42.7433408,30.04411423,actual
2001-11,37.87441068,42.7433408,30.04411423,actual
2001-12,37.87441068,42.7433408,30.04411423,actual
2002-01,33.86187622,32.76076674,30.83352682,actual
2002-02,33.86187622,32.76076674,30.83352682,actual
2002-03,33.86187622,32.76076674,30.83352682,actual
2002-04,33.86187622,32.76076674,30.83352682,actual
2002-05,33.86187622,32.76076674,30.83352682,actual
2002-06,33.86187622,32.76076674,30.83352682,actual
2002-07,33.86187622,32.76076674,30.83352682,actual
2002-08,33.86187622,32.76076674,30.83352682,actual
2002-09,33.86187622,32.76076674,30.83352682,actual
2002-10,33.86187622,32.76076674,30.83352682,actual
2002-11,33.86187622,32.76076674,30.83352682,actual
2002-12,33.86187622,32.76076674,30.83352682,actual
2003-01,45.84254755,44.06273338,33.75899698,actual
2003-02,45.84254755,44.06273338,33.75899698,actual
2003-03,45.84254755,44.06273338,33.75899698,actual
2003-04,45.84254755,44.06273338,33.75899698,actual
2003-05,45.84254755,44.06273338,33.75899698,actual
2003-06,45.84254755,44.06273338,33.75899698,actual
2003-07,45.84254755,44.06273338,33.75899698,actual
2003-08,45.84254755,44.06273338,33.75899698,actual
2003-09,45.84254755,44.06273338,33.75899698,actual
2003-10,45.84254755,44.06273338,33.75899698,actual
2003-11,45.84254755,44.06273338,33.75899698,actual
2003-12,45.84254755,44.06273338,33.75899698,actual
2004-01,47.45687749,50.75927309,37.45066171,actual
2004-02,47.45687749,50.75927309,37.45066171,actual
2004-03,47.45687749,50.75927309,37.45066171,actual
2004-04,47.45687749,50.75927309,37.45066171,actual
2004-05,47.45687749,50.75927309,37.45066171,actual
2004-06,47.45687749,50.75927309,37.45066171,actual
2004-07,47.45687749,50.75927309,37.45066171,actual
2004-08,47.45687749,50.75927309,37.45066171,actual
2004-09,47.45687749,50.75927309,37.45066171,actual
2004-10,47.45687749,50.75927309,37.45066171,actual
2004-11,47.45687749,50.75927309,37.45066171,actual
2004-12,47.45687749,50.75927309,37.45066171,actual
2005-01,52.23352499,58.97435897,40.23682378,actual
2005-02,52.23352499,58.97435897,40.23682378,actual
2005-03,52.23352499,58.97435897,40.23682378,actual
2005-04,52.23352499,58.97435897,40.23682378,actual
2005-05,52.23352499,58.97435897,40.23682378,actual
2005-06,52.23352499,58.97435897,40.23682378,actual
2005-07,52.23352499,58.97435897,40.23682378,actual
2005-08,52.23352499,58.97435897,40.23682378,actual
2005-09,52.23352499,58.97435897,40.23682378,actual
2005-10,52.23352499,58.97435897,40.23682378,actual
2005-11,52.23352499,58.97435897,40.23682378,actual
2005-12,52.23352499,58.97435897,40.23682378,actual
2006-01,54.62184874,61.14015434,42.65149756,actual
2006-02,54.62184874,61.14015434,42.65149756,actual
2006-03,54.62184874,61.14015434,42.65149756,actual
2006-04,54.62184874,61.14015434,42.65149756,actual
2006-05,54.62184874,61.14015434,42.65149756,actual
2006-06,54.62184874,61.14015434,42.65149756,actual
2006-07,54.62184874,61.14015434,42.65149756,actual
2006-08,54.62184874,61.14015434,42.65149756,actual
2006-09,54.62184874,61.14015434,42.65149756,actual
2006-10,54.62184874,61.14015434,42.65149756,actual
2006-11,54.62184874,61.14015434,42.65149756,actual
2006-12,54.62184874,61.14015434,42.65149756,actual
2007-01,67.13843432,69.33034603,59.76317622,actual
2007-02,67.13843432,69.33034603,59.76317622,actual
2007-03,67.13843432,69.33034603,59.76317622,actual
2007-04,67.13843432,69.33034603,59.76317622,actual
2007-05,67.13843432,69.33034603,59.76317622,actual
2007-06,67.13843432,69.33034603,59.76317622,actual
